="date",time,open,high,low,close,volume
="2019-11-08",09.37.00,258.1200,258.1700,258.0600,258.0600,25227
="2019-11-08",09.38.00,258.0700,258.1651,257.9600,258.1550,96207
="2019-11-08",09.39.00,258.1600,258.2100,258.0250,258.0400,35586
="2019-11-08",09.40.00,258.0400,258.1000,258.0400,258.0600,26603
="2019-11-08",09.41.00,258.0700,258.0800,257.9120,257.9500,35337
="2019-11-08",09.42.00,257.9850,258.0690,257.9200,258.0500,34479
="2019-11-08",09.43.00,258.0800,258.1900,258.0600,258.1900,53026
="2019-11-08",09.44.00,258.2100,258.3300,258.2100,258.2600,38608
="2019-11-08",09.45.00,258.2800,258.3990,258.2799,258.3700,44373
="2019-11-08",09.46.00,258.3600,258.3600,258.2400,258.2999,31617
="2019-11-08",09.47.00,258.3000,258.3000,258.1600,258.2711,70208
="2019-11-08",09.48.00,258.2900,258.3900,258.2900,258.3150,29710
="2019-11-08",09.49.00,258.3100,258.3622,258.2700,258.2700,18964
="2019-11-08",09.50.00,258.2754,258.3200,258.1100,258.1350,27031
="2019-11-08",09.51.00,258.1349,258.2000,258.0800,258.1500,36086
="2019-11-08",09.52.00,258.1500,258.2300,258.1400,258.2000,23796
="2019-11-08",09.53.00,258.2000,258.2499,258.1700,258.1800,15971
="2019-11-08",09.54.00,258.1900,258.2414,258.1700,258.2300,23431
="2019-11-08",09.55.00,258.2300,258.2500,258.1500,258.1500,21545
="2019-11-08",09.56.00,258.1854,258.3000,258.1700,258.2400,20659
="2019-11-08",09.57.00,258.2400,258.4000,258.2300,258.3750,151741
="2019-11-08",09.58.00,258.3750,258.4500,258.3600,258.4400,24264
="2019-11-08",09.59.00,258.4302,258.5900,258.4196,258.5900,49270
="2019-11-08",10.00.00,258.5847,258.6800,258.4600,258.5600,55890
="2019-11-08",10.01.00,258.5700,258.7700,258.5600,258.6800,56008
="2019-11-08",10.02.00,258.6900,258.7200,258.5700,258.6240,153458
="2019-11-08",10.03.00,258.6300,258.6600,258.5800,258.6500,36248
="2019-11-08",10.04.00,258.6558,258.6600,258.5700,258.6100,20099
="2019-11-08",10.05.00,258.6000,258.6100,258.5400,258.5600,23237
="2019-11-08",10.06.00,258.5500,258.5500,258.4200,258.4700,33121
="2019-11-08",10.07.00,258.4700,258.5702,258.4600,258.4900,16704
="2019-11-08",10.08.00,258.4900,258.5400,258.4100,258.4250,20073
="2019-11-08",10.09.00,258.4250,258.4600,258.3600,258.4600,13825
="2019-11-08",10.10.00,258.4538,258.4800,258.3800,258.4300,25186
="2019-11-08",10.11.00,258.4650,258.4700,258.3300,258.3821,20712
="2019-11-08",10.12.00,258.3900,258.3900,258.2900,258.3400,28990
="2019-11-08",10.13.00,258.3400,258.3400,258.2530,258.2600,9605
="2019-11-08",10.14.00,258.2700,258.3000,258.2550,258.3000,77710
="2019-11-08",10.15.00,258.2900,258.3000,258.2700,258.2900,20180
="2019-11-08",10.16.00,258.2900,258.2900,258.1800,258.1999,29913
="2019-11-08",10.17.00,258.2000,258.2300,258.1800,258.2200,12598
="2019-11-08",10.18.00,258.2162,258.2258,258.1800,258.2108,11833
="2019-11-08",10.19.00,258.2053,258.2201,258.1100,258.1800,26651
="2019-11-08",10.20.00,258.1885,258.2100,258.0700,258.1200,23927
